,Proj. Type,Organization Name,Project Name,City,SPA,CD,SD,Geo Code,HMIS Participating,Inventory Type,Bed Type,Target Pop.,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding?,Housing Type,McKinney- Vento: Yhdp,Overflow Beds,PIT Count,Total Beds,Utilization Rate,funding_sources
780,Emergency Shelter,"Special Service for Groups, Inc.",DMH Journey to New Horizons,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,0,0,40,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,33,40,82.5,['Additional Federal Funding: Other']
781,Rapid Re-housing,"Special Service for Groups, Inc.",ESG RRH Individuals,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,11,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,11,11,100.0,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgRrh']"
783,Other PH,"Special Service for Groups, Inc.",HACLA Section 8 Homeless Program,Los Angeles,6,9,2,62118,Yes,Current,,,284,86,136,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,449,420,106.905,['Additional Federal Funding: PIH']
784,Emergency Shelter,"Special Service for Groups, Inc.",Inside Safe Hotel/Motel Voucher Program,Los Angeles,6,9,2,62118,No,Current,Facility-based beds,,52,14,200,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,252,252,100.0,['Additional Federal Funding: Other']
786,Emergency Shelter,"Special Service for Groups, Inc.",Pathway Home,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,4,1,146,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,150,150,100.0,['Additional Federal Funding: Other']
787,Permonent Supportive Housing,"Special Service for Groups, Inc.",SSG (HDAP D7),Los Angeles,6,9,2,62118,Yes,Current,,,0,0,53,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,53,53,100.0,['Additional Federal Funding: Other']
788,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,596,298,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,54,596,9.06,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgEs']"
789,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing 51st Street,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,50,25,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,42,50,84.0,['Additional Federal Funding: Other']
790,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Abundant Blessings,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,345,90,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,188,345,54.493,['Additional Federal Funding: Other']
791,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Connections for Women,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,100,50,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,125,100,125.0,['Additional Federal Funding: Other']
792,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Fair Opportunities for Change,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,34,14,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,34,34,100.0,['Additional Federal Funding: Other']
793,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing LA Global Care,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,208,65,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,172,208,82.692,['Additional Federal Funding: Other']
794,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing LA Global Care 49th St,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,18,6,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,17,18,94.444,['Additional Federal Funding: Other']
795,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Long Beach Ave,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,36,18,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,2,36,5.556,['Additional Federal Funding: Other']
796,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Motel/Hotel Vouchers (Vouchers),Los Angeles,6,9,2,62118,Yes,Current,Voucher beds,,45,9,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,45,45,100.0,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgEs']"
797,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Motel/Hotel Vouchers (Vouchers),Los Angeles,6,9,2,62118,Yes,Current,Voucher beds,,45,9,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,45,45,100.0,['Additional Federal Funding: Other']
798,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Motor Cycle Riders for Homeless Parol,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,24,12,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,23,24,95.833,['Additional Federal Funding: Other']
799,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing New Reflections,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,24,12,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,24,24,100.0,['Additional Federal Funding: Other']
800,Emergency Shelter,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Sustainable Futures,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,26,13,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,26,26,100.0,['Additional Federal Funding: Other']
801,Rapid Re-housing,"Special Service for Groups, Inc.",SSG FSC ESG Rapid Re-Housing,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,2,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,2,2,100.0,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgRrh']"
802,Permonent Supportive Housing,"Special Service for Groups, Inc.",SSG TBV (HDAP),Los Angeles,6,9,2,62118,Yes,Current,,,0,0,11,0,0,0,0,0,0,0,0,No,No,Tenant-based - scattered site,No,0,11,11,100.0,[]
803,Permonent Supportive Housing,"Special Service for Groups, Inc.",SSG Washington View Sr. (H4HC),Los Angeles,6,1,2,62118,Yes,Current,,,0,0,42,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,42,42,100.0,['Additional Federal Funding: Other']
804,Rapid Re-housing,"Special Service for Groups, Inc.",SUNOFO TLS Adult SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,0,0,,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: Unshelt']"
805,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Adult ERF 2 SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,36,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,36,36,100.0,['Additional Federal Funding: Other']
806,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Adult Home at Last SPA 6,Los Angeles,6,8,2,62118,Yes,Current,,,0,0,22,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,22,22,100.0,['Additional Federal Funding: Other']
807,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Adult Sanctuary of Hope SPA 6,Los Angeles,6,8,2,62118,Yes,Current,,,0,0,10,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,10,10,100.0,['Additional Federal Funding: Other']
808,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Adult Shields for Families SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,12,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,12,12,100.0,['Additional Federal Funding: Other']
809,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Adult SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,236,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,236,236,100.0,['Additional Federal Funding: Other']
810,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Adult WLCAC SPA 6,Los Angeles,6,15,2,62118,Yes,Current,,,0,0,26,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,26,26,100.0,['Additional Federal Funding: Other']
811,Rapid Re-housing,"Special Service for Groups, Inc.",TLS FSC 1736 FCC SPA 6,Los Angeles,6,10,2,62118,Yes,Current,,,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,0,0,,['Additional Federal Funding: Other']
812,Rapid Re-housing,"Special Service for Groups, Inc.",TLS FSC Shields for Families SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,58,17,1,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,59,59,100.0,['Additional Federal Funding: Other']
813,Rapid Re-housing,"Special Service for Groups, Inc.",TLS FSC SOH SPA 6,Los Angeles,6,10,2,62118,Yes,Current,,,0,0,2,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,2,2,100.0,['Additional Federal Funding: Other']
814,Rapid Re-housing,"Special Service for Groups, Inc.",TLS FSC SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,149,40,3,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,152,152,100.0,['Additional Federal Funding: Other']
815,Rapid Re-housing,"Special Service for Groups, Inc.",TLS FSC WLCAC SPA 6,Los Angeles,6,15,2,62118,Yes,Current,,,102,34,3,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,105,105,100.0,['Additional Federal Funding: Other']
816,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Shallow Subsidy SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,28,9,5,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,33,33,100.0,['Additional Federal Funding: Other']
817,Rapid Re-housing,"Special Service for Groups, Inc.",TLS Shallow Subsidy SPA 8,Los Angeles,8,0,2,62118,Yes,Current,,,16,4,2,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,18,18,100.0,['Additional Federal Funding: Other']
818,Permonent Supportive Housing,SRO Housing Corporation,CA0430 Golden West Permanent Housing Program,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,314,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,25,314,7.962,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: CocPsh']"
819,Permonent Supportive Housing,SRO Housing Corporation,CA0473 Scattered Sites,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,218,0,0,0,0,0,0,218,0,No,Yes,Site-based - single site,No,0,189,218,86.697,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: CocPsh']"
820,Permonent Supportive Housing,SRO Housing Corporation,CA0473 Scattered Sites - U,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,25,0,0,0,0,0,0,0,0,No,No,Site-based - clustered / multiple sites,No,0,16,25,64.0,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
821,Permonent Supportive Housing,SRO Housing Corporation,CA0799 Eugene Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,43,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,24,43,55.814,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
822,Permonent Supportive Housing,SRO Housing Corporation,CA0799 Eugene Hotel - U,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,20,0,0,0,0,0,0,0,0,No,No,Site-based - clustered / multiple sites,No,0,18,20,90.0,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
823,Permonent Supportive Housing,SRO Housing Corporation,CA0996 Gateway Apartments,Los Angeles ,4,14,1,62118,Yes,Current,,,0,0,53,0,0,0,0,0,0,53,0,No,No,Site-based - single site,No,0,44,53,83.019,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
824,Permonent Supportive Housing,SRO Housing Corporation,CA1049 Brownstone Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,47,0,0,0,0,0,0,47,0,No,No,Site-based - single site,No,0,41,47,87.234,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
825,Permonent Supportive Housing,SRO Housing Corporation,CA1050 Lyndon Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,48,0,0,0,0,0,0,48,0,No,No,Site-based - single site,No,0,51,48,106.25,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
826,Emergency Shelter,SRO Housing Corporation,DMH Interim Housing Program,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,75,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,69,75,92.0,[]
827,Permonent Supportive Housing,SRO Housing Corporation,Ford Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,90,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,81,90,90.0,[]
828,Permonent Supportive Housing,SRO Housing Corporation,Harold Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,40,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,2,40,5.0,[]
829,Permonent Supportive Housing,SRO Housing Corporation,Haskell Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,20,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,1,20,5.0,[]
830,Emergency Shelter,SRO Housing Corporation,Housing For Health Access Emergency,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,60,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,59,60,98.333,[]
831,Other PH,SRO Housing Corporation,Market-Rate Permanent Housing,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,43,0,0,0,0,0,0,0,0,No,No,Site-based - clustered / multiple sites,No,0,37,43,86.047,[]
832,Permonent Supportive Housing,SRO Housing Corporation,PBV Rosslyn Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,93,0,0,0,0,0,0,47,0,No,No,Site-based - single site,No,0,64,93,68.817,[]
833,Other PH,SRO Housing Corporation,Sec 8 Mod Rehab Leonide Hotel ,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,64,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,48,64,75.0,[]
834,Other PH,SRO Housing Corporation,Sec 8 Mod Rehab New Terminal Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,39,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,38,39,97.436,[]
835,Other PH,SRO Housing Corporation,Sec 8 Mod Rehab Palmer House,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,65,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,55,65,84.615,[]
836,Other PH,SRO Housing Corporation,Sec 8 Mod Rehab Prentice Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,44,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,42,44,95.455,[]
837,Other PH,SRO Housing Corporation,Sec 8 Mod Rehab Rivers Hotel General,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,25,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,26,25,104.0,[]
838,Other PH,SRO Housing Corporation,Sec 8 Mod Rehab Yankee Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,56,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,49,56,87.5,[]
839,Other PH,SRO Housing Corporation,Sec 8 PBV Carlton Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,44,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,38,44,86.364,[]
840,Permonent Supportive Housing,SRO Housing Corporation,Sec 8 PBV Gateway Apartments,Los Angeles ,4,14,1,62118,Yes,Current,,,0,0,53,0,0,0,0,0,0,27,0,No,No,Site-based - single site,No,0,47,53,88.679,[]
841,Permonent Supportive Housing,SRO Housing Corporation,Sec 8 PBV James Wood Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,52,0,0,0,0,0,0,31,0,No,No,Site-based - single site,No,0,36,52,69.231,[]
842,Permonent Supportive Housing,SRO Housing Corporation,Sec 8 PBV Panama Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,72,0,0,0,0,0,0,54,0,No,No,Site-based - single site,No,0,59,72,81.944,[]
843,Permonent Supportive Housing,SRO Housing Corporation,Sec 8 PBV Renato Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,95,0,0,0,0,0,0,58,0,No,No,Site-based - single site,No,0,91,95,95.789,[]
844,Other PH,SRO Housing Corporation,Sec 8 PBV Southern Hotel,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,53,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,40,53,75.472,[]
845,Permonent Supportive Housing,SRO Housing Corporation,Section 8 - PBV Hartford Villas Apartments,Los Angeles,4,1,1,62118,Yes,Current,,,0,0,25,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,33,25,132.0,['Additional Federal Funding: Other']
846,Permonent Supportive Housing,SRO Housing Corporation,Section 8 PBV - RISE Apartments,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,14,0,0,0,0,0,0,14,0,No,Yes,Site-based - single site,No,0,14,14,100.0,"['Additional Federal Funding: PIH', 'Additional Federal Funding: Other']"
847,Permonent Supportive Housing,SRO Housing Corporation,SRO Housing Ingraham Villa Apts. DMH (D7),Los Angeles,4,1,1,62118,Yes,Current,,,0,0,83,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,83,83,100.0,['Additional Federal Funding: Other']
848,Emergency Shelter,SRO Housing Corporation,SRO Housing Russ Hotel,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,60,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,0,60,0.0,['Additional Federal Funding: Other']
849,Rapid Re-housing,SRO Housing Corporation,TLS Adult SPA 4,Los Angeles,4,1,1,62118,Yes,Current,,,0,0,25,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,25,25,100.0,['Additional Federal Funding: Other']
850,Safe Haven,SRO Housing Corporation,VA Bridge Housing Program,Los Angeles,4,1,1,62118,Yes,Current,,,0,0,27,0,0,0,0,27,0,0,0,No,Yes,Site-based - single site,No,0,4,27,14.815,['Additional Federal Funding: GPD-LD']
851,Safe Haven,SRO Housing Corporation,VA Low Demand Transitional Housing,Los Angeles,4,1,1,62118,Yes,Current,,,0,0,19,0,0,0,0,19,0,0,0,No,Yes,Site-based - single site,No,0,16,19,84.211,['Additional Federal Funding: GPD-LD']
852,Tranisitional Housing,SRO Housing Corporation,VA Service Intensive Transitional Housing,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,60,0,0,0,0,60,0,0,0,No,Yes,Site-based - single site,No,0,36,60,60.0,['Additional Federal Funding: GPD-SITH']
853,Permonent Supportive Housing,SRO Housing Corporation,VASH Hartford Villas,Los Angeles,4,1,1,62118,Yes,Current,,,0,0,75,0,0,0,0,75,0,0,0,No,Yes,Site-based - single site,No,0,55,75,73.333,"['Additional Federal Funding: HUD-VASH', 'Additional Federal Funding: Other']"
854,Permonent Supportive Housing,SRO Housing Corporation,VASH Rosslyn Apartments,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,75,0,0,0,0,75,0,0,0,No,Yes,Tenant-based - scattered site,No,0,40,75,53.333,['Additional Federal Funding: HUD-VASH']
855,Tranisitional Housing,St. Anne's Maternity Home,CES Transitional Housing Youth (New),Los Angeles,4,13,1,62118,Yes,Current,,,80,40,0,0,0,80,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,23,80,28.75,['Additional Federal Funding: Other']
856,Tranisitional Housing,St. Anne's Maternity Home,RHY Transitional Living Program,Los Angeles,4,13,1,62118,Yes,Current,,,30,10,2,0,0,30,0,0,2,0,0,No,Yes,Site-based - single site,No,0,10,32,31.25,['Additional Federal Funding: TLP']
857,Permonent Supportive Housing,St. John Well Child and Family Center,CA1787 Permanent Supportive Housing SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,64,0,0,0,0,0,0,64,0,No,Yes,Tenant-based - scattered site,No,0,69,64,107.812,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: CocPsh']"
858,Permonent Supportive Housing,St. Joseph Center,Brilliant Corners Sponsored FHSP TBV,Venice,5,11,3,62118,Yes,Current,,,0,0,19,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,11,19,57.895,['Additional Federal Funding: Other']
859,Permonent Supportive Housing,St. Joseph Center,CA0329 HACLA Permanent Supportive Housing TRA,Venice,5,11,3,62118,Yes,Current,,,17,5,41,0,0,0,0,0,0,0,0,No,No,Tenant-based - scattered site,No,0,52,58,89.655,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
860,Permonent Supportive Housing,St. Joseph Center,CA0474 HACLA Permanent Supportive Housing TRA,Venice,5,11,3,62118,Yes,Current,,,13,4,74,0,0,0,0,0,0,0,0,No,No,Tenant-based - scattered site,No,0,77,87,88.506,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
861,Permonent Supportive Housing,St. Joseph Center,CA0797 Rainbow - 87 (STJ),Los Angeles,4,14,1,62118,Yes,Current,,,0,0,43,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,43,43,100.0,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
862,Permonent Supportive Housing,St. Joseph Center,CA0995 HACLA Permanent Supportive Housing TRA,Venice,5,11,3,62118,Yes,Current,,,9,4,46,0,0,0,0,0,0,0,0,No,No,Tenant-based - scattered site,No,0,49,55,89.091,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
863,Permonent Supportive Housing,St. Joseph Center,CA1217 Cobb - 74 (STJ),Los Angeles,4,14,1,62118,Yes,Current,,,0,0,29,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,29,29,100.0,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
864,Permonent Supportive Housing,St. Joseph Center,CA1490 HACLA Permanent Supportive Housing,Venice,5,11,3,62118,Yes,Current,,,5,2,68,0,0,0,5,0,0,68,0,No,No,Tenant-based - scattered site,No,0,57,73,78.082,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
865,Permonent Supportive Housing,St. Joseph Center,CA1504 HACOLA Permanent Supportive Housing,Venice,5,11,3,62118,Yes,Current,,,31,9,17,0,0,0,31,0,0,17,0,No,No,Tenant-based - scattered site,No,0,41,48,85.417,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
866,Permonent Supportive Housing,St. Joseph Center,CA1595 HACLA Permanent Supportive Housing,Venice,5,11,3,62118,Yes,Current,,,0,0,30,0,0,0,0,0,0,30,0,No,No,Tenant-based - scattered site,No,0,27,30,90.0,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
867,Permonent Supportive Housing,St. Joseph Center,CA1687 HACOLA Permanent Supportive Housing,Venice,5,11,3,62118,Yes,Current,,,36,11,0,0,0,0,0,0,0,0,0,No,No,Tenant-based - scattered site,No,0,91,36,252.778,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
868,Rapid Re-housing,St. Joseph Center,CDC Bringing Families Home SPA 5,Venice,5,11,3,62118,Yes,Current,,,47,13,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,47,47,100.0,['Additional Federal Funding: Other']
869,Emergency Shelter,St. Joseph Center,Crisis Housing Family Shelter Safe Landing for Families,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,40,10,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,20,40,50.0,['Additional Federal Funding: Other']
